Title,Title_URL,Content
Two Unnamed Princesses,https://www.brooklynmuseum.org/opencollection/objects/3376,"
      Two Unnamed Princessesca. 1352–1336 B.C.E.    "
Tile Fragment with Mandragora Fruit and Leaves,https://www.brooklynmuseum.org/opencollection/objects/3581,"
      Tile Fragment with Mandragora Fruit and Leaves1352–1336 B.C.E.    "
Mosaic Plaque,https://www.brooklynmuseum.org/opencollection/objects/3674,"
      Mosaic Plaque100 B.C.E.–100 C.E.    "
Female Torso,https://www.brooklynmuseum.org/opencollection/objects/3796,"
      Female Torso9th–10th century C.E.    "
Linga,https://www.brooklynmuseum.org/opencollection/objects/4333,"
      Linga10th–11th century    "
Two-Tiered Enamel Earrings,https://www.brooklynmuseum.org/opencollection/objects/5057,"
      Two-Tiered Enamel Earringslate 18th–early 19th century    "
Tile Spandrel (One of Two),https://www.brooklynmuseum.org/opencollection/objects/5058,"
      Tile Spandrel (One of Two)ca. 1870    "
Tile Spandrel (One of Two),https://www.brooklynmuseum.org/opencollection/objects/5059,"
      Tile Spandrel (One of Two)ca. 1870    "
Cast of the Left Hand of Ann Cartlidge Tyndale,https://www.brooklynmuseum.org/opencollection/objects/5085,"
      Charles Cartlidge & Co.1848–1856Cast of the Left Hand of Ann Cartlidge Tyndaleca. 1850    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/8740,"
      Louis Comfort Tiffany; Tiffany StudiosVaseca. 1900    "
Bowl,https://www.brooklynmuseum.org/opencollection/objects/8745,"
      Tiffany Studios1902–1932Bowlca. 1901–1905    "
Flower Vase,https://www.brooklynmuseum.org/opencollection/objects/8748,"
      Tiffany Studios; Louis Comfort TiffanyFlower Vaseca. 1900    "
Portrait of a Gentleman/Mourning Piece,https://www.brooklynmuseum.org/opencollection/objects/12526,"
      UnknownPortrait of a Gentleman/Mourning Piececa. 1797    "
Water Jar (Tai-lai),https://www.brooklynmuseum.org/opencollection/objects/16888,"
      A:shiwi (Zuni Pueblo)Water Jar (Tai-lai)late 19th–early 20th century    "
Landscape and Deer,https://www.brooklynmuseum.org/opencollection/objects/17739,"
      William Jacob HaysAmerican, 1830–1875Landscape and Deerca. 1871    "
"Comma or Kidney Shaped Bead (Magatama), 1 of 2",https://www.brooklynmuseum.org/opencollection/objects/21334,"
      Comma or Kidney Shaped Bead (Magatama), 1 of 2400 B.C.E. – 600 C.E.    "
Tripod Brazier,https://www.brooklynmuseum.org/opencollection/objects/34393,"
      Tripod Brazier1127–1234    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/55944,"
      Jacques Sicard; Weller PotteryVase1901–1907    "
Box and Cover,https://www.brooklynmuseum.org/opencollection/objects/60811,"
      Box and Cover1736–1795    "
Stem Cup,https://www.brooklynmuseum.org/opencollection/objects/60853,"
      Stem Cup1736–1795    "
One of a Set of Jars for Seven Sacred Oils or Unguents,https://www.brooklynmuseum.org/opencollection/objects/62599,"
      One of a Set of Jars for Seven Sacred Oils or Unguents305–30 B.C.E.    "
Landscape,https://www.brooklynmuseum.org/opencollection/objects/68067,"
      Manfred SchwartzAmerican, 1909–1970Landscape    "
Tray and Cover,https://www.brooklynmuseum.org/opencollection/objects/69406,"
      Tray and Cover1760–1770    "
Before the Storm,https://www.brooklynmuseum.org/opencollection/objects/81867,"
      Richard MayhewAmerican, 1924–2024Before the Storm1959    "
"Greenman Keystone, from 2222 South Wabash Avenue, Chicago (demolished circa 1964)",https://www.brooklynmuseum.org/opencollection/objects/86914,"
      A. Lund CompanyGreenman Keystone, from 2222 South Wabash Avenue, Chicago (demolished circa 1964)1896    "
Seated Bodhisattva Lokeshvara,https://www.brooklynmuseum.org/opencollection/objects/98630,"
      Seated Bodhisattva Lokeshvara10th century    "
Buffalo Dance,https://www.brooklynmuseum.org/opencollection/objects/100011,"
      Joyce KozloffAmerican, born 1942Buffalo Dance1973    "
Brazier,https://www.brooklynmuseum.org/opencollection/objects/100104,"
      Brazier206 B.C.E.–220 C.E.    "
Kumara-Skanda,https://www.brooklynmuseum.org/opencollection/objects/104784,"
      Kumara-Skanda5th century    "
Dado Panel from the Courtyard of the Royal Palace of Mas`ud III of Ghazni (reigned A.H. 493-509/1099-1115 C.E.,https://www.brooklynmuseum.org/opencollection/objects/110520,"
      Dado Panel from the Courtyard of the Royal Palace of Mas`ud III of Ghazni (reigned A.H. 493-509/1099-1115 C.E.1 R...    "
Buddha Meditating Under the Bodhi Tree,https://www.brooklynmuseum.org/opencollection/objects/111645,"
      Buddha Meditating Under the Bodhi Treeca. 900 C.E.    "
Bell Cup,https://www.brooklynmuseum.org/opencollection/objects/112608,"
      Bell Cup5th–6th century    "
Panel from the Grand Salon of the Ocean Liner Normandie,https://www.brooklynmuseum.org/opencollection/objects/113102,"
      Jean Dupas; Jacques-Charles ChampigneullePanel from the Grand Salon of the Ocean Liner Normandieca. 1934    "
Jain Narrative Relief Panel,https://www.brooklynmuseum.org/opencollection/objects/115340,"
      Jain Narrative Relief Panelmid 2nd century B.C.E.–1st century C.E.    "
Untitled #552 (The Twins),https://www.brooklynmuseum.org/opencollection/objects/115728,"
      Petah CoyneAmerican, born 1953Untitled #552 (The Twins)1987    "
Seated Goddess,https://www.brooklynmuseum.org/opencollection/objects/117234,"
      Seated Goddess305–30 B.C.E.    "
Head of Female Figurine,https://www.brooklynmuseum.org/opencollection/objects/118801,"
      MayaHead of Female Figurine600–850    "
Feast Dish,https://www.brooklynmuseum.org/opencollection/objects/120749,"
      HaidaFeast Dish1868–1933    "
Beaker,https://www.brooklynmuseum.org/opencollection/objects/126829,"
      Beaker13th century    "
Arbol Fondo,https://www.brooklynmuseum.org/opencollection/objects/147272,"
      David Alfaro SiqueirosMexican, 1896–1974Arbol Fondo1965    "
Man in Sunlight,https://www.brooklynmuseum.org/opencollection/objects/147276,"
      Rufino TamayoMexican, 1899–1991Man in Sunlight1953    "
Midnight Pyramids (Midnight Teepees),https://www.brooklynmuseum.org/opencollection/objects/149196,"
      Leon Polk SmithAmerican, 1906–1996Midnight Pyramids (Midnight Teepees)1986    "
Tomb Figure of an Attendant,https://www.brooklynmuseum.org/opencollection/objects/153330,"
      Tomb Figure of an Attendant206 B.C.E.–220 C.E.    "
The Dancer  (Pin),https://www.brooklynmuseum.org/opencollection/objects/154567,"
      Ed WienerAmerican, 1918–1991The Dancer  (Pin)ca. 1947    "
Radio,https://www.brooklynmuseum.org/opencollection/objects/155598,"
      Walter Tandy MurchAmerican, born Canada, 1907–1967Radio    "
The Black Dude,https://www.brooklynmuseum.org/opencollection/objects/160151,"
      Sandra Fabara aka Lady PinkAmerican, born Ecuador, 1964The Black Dude1983    "
Architectural Panel,https://www.brooklynmuseum.org/opencollection/objects/160362,"
      Architectural Panel17th century    "
One of a Set of Jars for Seven Sacred Oils or Unguents,https://www.brooklynmuseum.org/opencollection/objects/160389,"
      One of a Set of Jars for Seven Sacred Oils or Unguents305–30 B.C.E.    "
One of a Set of Jars for Seven Sacred Oils or Unguents,https://www.brooklynmuseum.org/opencollection/objects/160390,"
      One of a Set of Jars for Seven Sacred Oils or Unguents305–30 B.C.E.    "
One of a Set of Jars for Seven Sacred Oils or Unguents,https://www.brooklynmuseum.org/opencollection/objects/160391,"
      One of a Set of Jars for Seven Sacred Oils or Unguents305–30 B.C.E.    "
One of a Set of Jars for Seven Sacred Oils or Unguents,https://www.brooklynmuseum.org/opencollection/objects/160392,"
      One of a Set of Jars for Seven Sacred Oils or Unguents305–30 B.C.E.    "
One of a Set of Jars for Seven Sacred Oils or Unguents,https://www.brooklynmuseum.org/opencollection/objects/160393,"
      One of a Set of Jars for Seven Sacred Oils or Unguents305–30 B.C.E.    "
One of a Set of Jars for Seven Sacred Oils or Unguents,https://www.brooklynmuseum.org/opencollection/objects/160394,"
      One of a Set of Jars for Seven Sacred Oils or Unguents305–30 B.C.E.    "
Patiently Waiting,https://www.brooklynmuseum.org/opencollection/objects/162948,"
      Adama Delphine FawunduAmerican, born 1971Patiently Waiting1995    "
Axe (zhuo) with Animal Motif,https://www.brooklynmuseum.org/opencollection/objects/163389,"
      Axe (zhuo) with Animal Motif206 B.C.E.–24 C.E.    "
Cluster Knuckles Ring,https://www.brooklynmuseum.org/opencollection/objects/179142,"
      Art SmithAmerican, born Cuba, 1917–1982Cluster Knuckles Ringca. 1968    "
Cuban Landscape,https://www.brooklynmuseum.org/opencollection/objects/189675,"
      George BiddleAmerican, 1885–1973Cuban Landscape1925    "
Black Lincoln for Dooky Chase,https://www.brooklynmuseum.org/opencollection/objects/197365,"
      Skylar FeinAmerican, born 1968Black Lincoln for Dooky Chase2010    "
"I'll Cut You. I Swear. (""Queen"" Jacinta of the Tairona. S...    ",https://www.brooklynmuseum.org/opencollection/objects/209327,"
      Frohawk Two Feathers (born Umar Rashid)American, born 1976I'll Cut You. I Swear. (""Queen"" Jacinta of the Tairona. S...    "
Head of a Buddha,https://www.brooklynmuseum.org/opencollection/objects/211184,"
      Head of a Buddha13th–14th century    "
Animal Mask (Taotie),https://www.brooklynmuseum.org/opencollection/objects/213207,"
      Animal Mask (Taotie)ca. 6th century    "
Olla (Water Jar),https://www.brooklynmuseum.org/opencollection/objects/213894,"
      Haak’u (Acoma Pueblo)Olla (Water Jar)ca. 1930    "
Couple,https://www.brooklynmuseum.org/opencollection/objects/217855,"
      Xavier AmiamaDominican, 1910–1969Coupleca. 1960    "
Imaginary Village,https://www.brooklynmuseum.org/opencollection/objects/217856,"
      Préfète DuffautHaitian, 1923–2012Imaginary Village1965    "
Two Sisters,https://www.brooklynmuseum.org/opencollection/objects/217939,"
      Charles AlstonAmerican, 1907–1977Two Sistersca. 1966    "
"Epitaph Tablet for Yi Munseong (1503-1575), from a Set of 7",https://www.brooklynmuseum.org/opencollection/objects/224179,"
      KoreanEpitaph Tablet for Yi Munseong (1503-1575), from a Set of 7circa 1579    "
"Epitaph Tablet for Yi Munseong (1503-1575), from a Set of 7",https://www.brooklynmuseum.org/opencollection/objects/224188,"
      KoreanEpitaph Tablet for Yi Munseong (1503-1575), from a Set of 7circa 1579    "
"Epitaph Tablet for Yi Munseong (1503-1575), from a Set of 7",https://www.brooklynmuseum.org/opencollection/objects/224189,"
      KoreanEpitaph Tablet for Yi Munseong (1503-1575), from a Set of 7circa 1579    "
"Epitaph Tablet for Yi Munseong (1503-1575), from a Set of 7",https://www.brooklynmuseum.org/opencollection/objects/224194,"
      KoreanEpitaph Tablet for Yi Munseong (1503-1575), from a Set of 7circa 1579    "
"Epitaph Tablet for Yi Munseong (1503-1575), from a Set of 7",https://www.brooklynmuseum.org/opencollection/objects/224212,"
      KoreanEpitaph Tablet for Yi Munseong (1503-1575), from a Set of 7circa 1579    "
"Epitaph Tablet for Yi Munseong (1503-1575), from a Set of 7",https://www.brooklynmuseum.org/opencollection/objects/224218,"
      KoreanEpitaph Tablet for Yi Munseong (1503-1575), from a Set of 7circa 1579    "
"Epitaph Tablet for Yi Munseong (1503-1575), from a Set of 7",https://www.brooklynmuseum.org/opencollection/objects/224223,"
      KoreanEpitaph Tablet for Yi Munseong (1503-1575), from a Set of 7circa 1579    "
"Chair, Baby Molar Chair",https://www.brooklynmuseum.org/opencollection/objects/224498,"
      Wendell CastleAmerican, 1932–2018Chair, Baby Molar ChairDesigned 1969    "
Thursday,https://www.brooklynmuseum.org/opencollection/objects/225026,"
      Whitfield LovellAmerican, born 1959Thursday2006    "
Fool’s Errand #3,https://www.brooklynmuseum.org/opencollection/objects/225034,"
      Jarvis BoylandAmerican, born 1995Fool’s Errand #32021    "
Untitled (Whitescape Series),https://www.brooklynmuseum.org/opencollection/objects/225434,"
      Michael DickeyAmerican, born 1979Untitled (Whitescape Series)2021    "
Harald Kreutzberg,https://www.brooklynmuseum.org/opencollection/objects/225529,"
      Richmond BarthéAmerican, 1901–1989Harald Kreutzbergfirst cast c. 1933    "
Artifice (Breach Series),https://www.brooklynmuseum.org/opencollection/objects/225555,"
      Courtney M. LeonardShinnecock, born 1980Artifice (Breach Series)2016    "
World History I (Drum),https://www.brooklynmuseum.org/opencollection/objects/225768,"
      Cheryl RileyAmerican, born 1952World History I (Drum)2023    "
Bust of a Child,https://www.brooklynmuseum.org/opencollection/objects/37,"
      Vitorio SalvatoreAmerican, 1884–1965Bust of a Childn.d.    "
Large Platter,https://www.brooklynmuseum.org/opencollection/objects/54,"
      AmericanLarge Platterearly 18th century    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/56,"
      Louis Comfort Tiffany; Tiffany StudiosVase1900    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/57,"
      Tiffany Studios1902–1932Vase1901–1905    "
Vase,https://www.brooklynmuseum.org/opencollection/objects/58,"
      Tiffany Studios1902–1932Vaseca. 1900    "
The Charging Herd,https://www.brooklynmuseum.org/opencollection/objects/87,"
      Carl E. AkeleyAmerican, 1864–1926The Charging Herd1915    "
Chest of Drawers,https://www.brooklynmuseum.org/opencollection/objects/93,"
      Chest of Drawersca. 1790–1800    "
The White Captive,https://www.brooklynmuseum.org/opencollection/objects/119,"
      Erastus Dow PalmerAmerican, 1817–1904The White Captive1866    "
Head of Saint John,https://www.brooklynmuseum.org/opencollection/objects/126,"
      Thomas BallAmerican, 1819–1911Head of Saint John1872    "
Hope,https://www.brooklynmuseum.org/opencollection/objects/155,"
      Hiram S. PowersAmerican, 1805–1873Hopeca. 1869    "
Jules Bastien-Lepage,https://www.brooklynmuseum.org/opencollection/objects/264,"
      Augustus Saint-GaudensAmerican, born Ireland, 1848–1907Jules Bastien-LepageModelled 1880    "
Homer Schiff Saint-Gaudens,https://www.brooklynmuseum.org/opencollection/objects/265,"
      Augustus Saint-GaudensAmerican, born Ireland, 1848–1907Homer Schiff Saint-GaudensModelled 1882    "
Phares Gould,https://www.brooklynmuseum.org/opencollection/objects/294,"
      Ezra AmesAmerican, 1768–1836Phares Gouldca. 1830–1835    "
Teapot,https://www.brooklynmuseum.org/opencollection/objects/313,"
      UnknownTeapotmid–19th century    "
Lamp,https://www.brooklynmuseum.org/opencollection/objects/318,"
      Capen and MolineuxLamp1848–1854    "
Lamp,https://www.brooklynmuseum.org/opencollection/objects/319,"
      AmericanLampca. 1840    "
Lamp,https://www.brooklynmuseum.org/opencollection/objects/320,"
      Endicott and SumnerLamp1846–1851    "
Lamp,https://www.brooklynmuseum.org/opencollection/objects/324,"
      Capen and MolineuxLamp1848–1854    "
Lamp,https://www.brooklynmuseum.org/opencollection/objects/325,"
      Capen and MolineuxLamp1848–1854    "
Lamp,https://www.brooklynmuseum.org/opencollection/objects/327,"
      Capen and MolineuxLamp1848–1854    "
Lamp,https://www.brooklynmuseum.org/opencollection/objects/330,"
      Smith & Co.Lampca. 1847–1849    "
Sugar Bowl with Lid,https://www.brooklynmuseum.org/opencollection/objects/335,"
      UnknownSugar Bowl with Lidlate 19th century    "
Le Negre,https://www.brooklynmuseum.org/opencollection/objects/339,"
      Waldemar RannusAmerican, born Estonia, 1880–1944Le Negrebefore 1927    "
The Stoker,https://www.brooklynmuseum.org/opencollection/objects/476,"
      Chester Beach; Casandri RomaThe Stoker1912    "
Head,https://www.brooklynmuseum.org/opencollection/objects/489,"
      Alexander Stirling CalderAmerican, 1870–1945Headca. 1921    "
